462,5,neo6m,41.72576  21.77979  0.00  2.19 0.000000 1
788,5,neo6m,41.72577  21.77979  0.00  1.92 0.000000 1
998,4,mpu9250,359.812 -0.374 0.193 -0.259852 0.129246 0.981201
1004,4,mpu9250,359.659 -0.767 0.362 -0.246128 0.133501 0.991911
1010,4,mpu9250,359.524 -1.163 0.525 -0.230907 0.134252 0.989963
1018,4,mpu9250,359.396 -1.581 0.628 -0.211443 0.108472 0.996535
1028,4,mpu9250,359.261 -2.003 0.696 -0.195723 0.085946 1.001403
1034,4,mpu9250,359.154 -2.445 0.732 -0.185741 0.071679 1.033533
1042,4,mpu9250,359.017 -2.893 0.757 -0.178256 0.075433 1.070044
1052,4,mpu9250,358.872 -3.354 0.796 -0.186740 0.082942 1.083188
1062,5,neo6m,41.72577  21.77979  0.00  1.62 0.000000 1
1068,4,mpu9250,358.744 -3.859 0.807 -0.176010 0.062418 1.065419
1074,4,mpu9250,358.578 -4.386 0.805 -0.152055 0.059415 1.015278
1082,4,mpu9250,358.402 -4.914 0.809 -0.158543 0.049904 0.989720
1088,4,mpu9250,358.201 -5.434 0.839 -0.168524 0.060416 0.953939
1096,4,mpu9250,357.928 -5.904 0.944 -0.176010 0.079688 0.931789
1106,4,mpu9250,357.719 -6.381 1.090 -0.185741 0.091953 0.902094
1112,4,mpu9250,357.489 -6.814 1.218 -0.191231 0.100713 0.884812
1118,4,mpu9250,357.258 -7.222 1.332 -0.195473 0.096959 0.892357
1126,4,mpu9250,357.011 -7.589 1.468 -0.199715 0.102715 0.895035
1136,4,mpu9250,356.780 -7.949 1.592 -0.199466 0.091953 0.919619
1142,4,mpu9250,356.576 -8.294 1.468 -0.166278 0.024598 0.962945
1150,4,mpu9250,356.382 -8.625 1.307 -0.159291 0.004291 0.969030
1156,4,mpu9250,356.237 -9.006 1.200 -0.163034 0.005925 0.987042
1164,4,mpu9250,356.062 -9.378 1.101 -0.144818 0.019463 1.002621
1170,4,mpu9250,355.900 -9.752 0.997 -0.127102 0.013161 1.016495
1176,4,mpu9250,355.782 -10.148 0.910 -0.118867 -0.000144 1.046921
1188,4,mpu9250,355.578 -10.509 0.808 -0.132841 0.005691 1.059091
1194,4,mpu9250,355.338 -10.897 0.846 -0.174014 0.052657 1.070531
1202,4,mpu9250,355.067 -11.281 0.969 -0.188486 0.079688 1.067367
1212,4,mpu9250,354.787 -11.657 1.174 -0.192229 0.107221 1.051545
1218,4,mpu9250,354.568 -12.068 1.423 -0.179254 0.115981 1.008219
1226,4,mpu9250,354.299 -12.471 1.616 -0.164032 0.119986 0.984122
1232,4,mpu9250,354.030 -12.883 1.736 -0.145816 0.092954 0.946637
1240,4,mpu9250,353.766 -13.296 1.751 -0.138830 0.060166 0.935440
1246,4,mpu9250,353.499 -13.662 1.644 -0.138081 0.037903 0.932033
1252,4,mpu9250,353.214 -14.022 1.581 -0.135835 0.034869 0.936901
1264,4,mpu9250,352.915 -14.366 1.551 -0.132342 0.042895 0.937874
1270,4,mpu9250,352.654 -14.700 1.441 -0.133090 0.011293 0.957590
1280,5,neo6m,41.72577  21.77979  0.00  1.39 0.000000 1
1286,4,mpu9250,352.414 -14.988 1.239 -0.124856 -0.013683 0.979253
1298,4,mpu9250,352.094 -15.291 1.173 -0.129098 0.018296 0.970491
1304,4,mpu9250,351.705 -15.561 1.206 -0.140327 0.044397 0.971464
1310,4,mpu9250,351.315 -15.825 1.210 -0.140826 0.037203 0.984608
1318,4,mpu9250,350.949 -16.109 1.173 -0.139079 0.024598 1.009923
1324,4,mpu9250,350.558 -16.356 1.107 -0.141574 0.021097 1.028178
1332,4,mpu9250,350.131 -16.605 1.127 -0.141574 0.041394 1.013817
1338,4,mpu9250,349.663 -16.820 1.299 -0.151556 0.082442 1.005541
1348,4,mpu9250,349.281 -17.036 1.676 -0.149559 0.122488 0.984852
1356,4,mpu9250,348.862 -17.203 2.003 -0.161038 0.140510 0.984852
1362,4,mpu9250,348.462 -17.371 2.328 -0.166029 0.133752 0.996779
1372,4,mpu9250,348.044 -17.544 2.591 -0.169522 0.115731 1.003594
1380,4,mpu9250,347.636 -17.777 2.656 -0.151057 0.066673 0.984852
1390,5,neo6m,41.72577  21.77979  0.00  1.16 0.000000 1
1396,4,mpu9250,347.280 -18.015 2.556 -0.128848 0.028333 0.973168
1404,4,mpu9250,346.970 -18.252 2.362 -0.110383 -0.002712 0.941769
1410,4,mpu9250,346.668 -18.452 2.118 -0.118118 -0.022553 0.956130
1416,4,mpu9250,346.328 -18.621 1.890 -0.119865 -0.015317 0.963432
1428,4,mpu9250,345.936 -18.792 1.715 -0.122860 -0.008781 0.969274
1434,4,mpu9250,345.455 -18.927 1.665 -0.136833 0.015261 0.974142
1442,4,mpu9250,344.908 -18.971 1.777 -0.154051 0.044647 0.967083
1448,4,mpu9250,344.361 -18.935 1.989 -0.176509 0.087948 0.966596
1454,4,mpu9250,343.865 -18.890 2.330 -0.184244 0.129497 0.956130
1466,4,mpu9250,343.383 -18.854 2.674 -0.176758 0.138257 0.941039
1472,4,mpu9250,342.908 -18.848 2.971 -0.154301 0.138007 0.939335
1480,4,mpu9250,342.430 -18.835 3.206 -0.155299 0.118734 0.950775
1486,4,mpu9250,342.000 -18.800 3.521 -0.170271 0.113979 0.965623
1492,4,mpu9250,341.575 -18.821 3.810 -0.151556 0.112727 0.979740
1500,4,mpu9250,341.138 -18.880 4.018 -0.141824 0.090201 1.005785
1506,4,mpu9250,340.733 -18.950 3.942 -0.136584 0.036269 1.046921
1516,4,mpu9250,340.361 -18.994 3.772 -0.137332 0.001956 1.082214
1524,4,mpu9250,339.911 -19.070 3.711 -0.155049 0.020397 1.090003
1530,4,mpu9250,339.406 -19.113 3.756 -0.168773 0.048402 1.067123
