421,0,bmp280,bmp280 succeful init
461,3,bmp280,20.270000 100403.250000
501,3,bmp280,20.270000 100401.375000
531,3,bmp280,20.279999 100402.906250
571,3,bmp280,20.289999 100401.031250
611,3,bmp280,20.299999 100403.320312
651,3,bmp280,20.309999 100402.242188
681,3,bmp280,20.330000 100401.867188
721,3,bmp280,20.340000 100404.156250
961,0,mpu9250,Init succeful
961,4,mpu9250,359.944 -0.047 0.452
991,3,bmp280,20.439999 100403.640625
991,4,mpu9250,359.283 -0.549 4.958
1021,3,bmp280,20.459999 100403.289062
1031,4,mpu9250,358.404 -1.130 9.396
1061,4,mpu9250,357.284 -1.775 13.738
1061,3,bmp280,20.469999 100404.812500
1081,4,mpu9250,355.942 -2.422 17.976
1101,3,bmp280,20.480000 100404.500000
1111,4,mpu9250,354.394 -3.056 22.103
1141,4,mpu9250,352.650 -3.653 26.101
1171,4,mpu9250,350.744 -4.180 29.979
1191,4,mpu9250,348.706 -4.623 33.735
1211,3,bmp280,20.520000 100404.562500
1221,4,mpu9250,346.551 -4.953 37.371
1251,4,mpu9250,344.322 -5.178 40.892
1251,3,bmp280,20.529999 100406.093750
1271,4,mpu9250,342.048 -5.305 44.304
1291,3,bmp280,20.539999 100404.953125
1301,4,mpu9250,339.764 -5.315 47.607
1331,3,bmp280,20.549999 100406.476562
1331,4,mpu9250,337.465 -5.231 50.790
1361,4,mpu9250,335.156 -5.052 53.853
1391,4,mpu9250,332.897 -4.773 56.816
1401,3,bmp280,20.570000 100406.921875
1411,4,mpu9250,330.651 -4.427 59.664
1441,4,mpu9250,328.433 -4.020 62.392
1441,3,bmp280,20.570000 100405.046875
1471,4,mpu9250,326.253 -3.553 65.002
1481,3,bmp280,20.580000 100406.546875
1501,4,mpu9250,324.105 -3.060 67.494
1511,3,bmp280,20.590000 100404.703125
1531,4,mpu9250,322.014 -2.526 69.882
1551,4,mpu9250,320.009 -1.950 72.169
1551,3,bmp280,20.600000 100406.226562
1581,4,mpu9250,318.048 -1.364 74.328
1591,3,bmp280,20.600000 100406.984375
1611,4,mpu9250,316.125 -0.758 76.348
1631,3,bmp280,20.609999 100405.906250
1641,4,mpu9250,314.228 -0.163 78.220
1661,3,bmp280,20.619999 100406.609375
1671,4,mpu9250,312.398 0.409 79.971
