431,0,bmp280,bmp280 succeful init
471,3,bmp280,20.689999 100407.570312
501,3,bmp280,20.689999 100407.570312
541,3,bmp280,20.689999 100407.570312
581,3,bmp280,20.689999 100407.570312
621,3,bmp280,20.699999 100408.328125
651,3,bmp280,20.699999 100405.726562
691,3,bmp280,20.699999 100405.726562
731,3,bmp280,20.699999 100406.437500
841,3,bmp280,20.709999 100407.953125
881,3,bmp280,20.709999 100405.343750
981,0,mpu9250,Init succeful
991,4,mpu9250,359.947 -0.043 0.453
1021,4,mpu9250,359.305 -0.528 4.961
1031,3,bmp280,20.730000 100407.640625
1051,4,mpu9250,358.427 -1.112 9.398
1071,4,mpu9250,357.309 -1.761 13.737
1101,4,mpu9250,355.944 -2.427 17.966
1111,3,bmp280,20.730000 100405.796875
1131,4,mpu9250,354.406 -3.053 22.095
1151,4,mpu9250,352.668 -3.651 26.092
1181,4,mpu9250,350.761 -4.176 29.970
1201,4,mpu9250,348.746 -4.606 33.742
1231,4,mpu9250,346.610 -4.938 37.385
1261,4,mpu9250,344.413 -5.176 40.920
1261,3,bmp280,20.740000 100406.562500
1291,4,mpu9250,342.161 -5.314 44.338
1291,3,bmp280,20.740000 100407.289062
1311,4,mpu9250,339.888 -5.319 47.648
1331,3,bmp280,20.740000 100407.289062
1341,4,mpu9250,337.581 -5.215 50.827
1371,4,mpu9250,335.287 -5.010 53.900
1391,4,mpu9250,333.008 -4.751 56.860
1411,3,bmp280,20.750000 100405.421875
1421,4,mpu9250,330.768 -4.408 59.712
1451,3,bmp280,20.750000 100405.421875
1451,4,mpu9250,328.546 -3.994 62.436
1481,3,bmp280,20.750000 100406.179688
1491,4,mpu9250,326.374 -3.524 65.054
1521,4,mpu9250,324.247 -3.013 67.555
1541,4,mpu9250,322.159 -2.469 69.930
1561,3,bmp280,20.750000 100406.179688
1571,4,mpu9250,320.149 -1.888 72.205
1601,3,bmp280,20.760000 100406.937500
1601,4,mpu9250,318.164 -1.295 74.349
1631,4,mpu9250,316.251 -0.710 76.379
1631,3,bmp280,20.760000 100406.937500
1661,4,mpu9250,314.408 -0.107 78.274
1671,3,bmp280,20.760000 100406.937500
1681,4,mpu9250,312.606 0.466 80.026
1711,4,mpu9250,310.861 1.017 81.653
1711,3,bmp280,20.760000 100406.937500
1741,4,mpu9250,309.181 1.515 83.159
1751,3,bmp280,20.760000 100407.703125
1771,4,mpu9250,307.549 1.965 84.490
1781,3,bmp280,20.760000 100407.703125
1801,4,mpu9250,305.967 2.332 85.665
1821,3,bmp280,20.760000 100407.703125
1831,4,mpu9250,304.412 2.634 86.683
1851,4,mpu9250,302.975 2.874 87.586
1861,3,bmp280,20.760000 100407.703125
1881,4,mpu9250,301.615 3.046 88.346
1901,3,bmp280,20.770000 100405.859375
1911,4,mpu9250,300.305 3.191 88.928
1931,4,mpu9250,299.065 3.264 89.414
1941,3,bmp280,20.770000 100405.859375
1961,4,mpu9250,297.912 3.304 89.830
1971,3,bmp280,20.770000 100405.859375
1991,4,mpu9250,296.934 3.290 90.149
2011,3,bmp280,20.770000 100405.859375
2021,4,mpu9250,295.962 3.234 90.352
2051,3,bmp280,20.770000 100405.859375
2051,4,mpu9250,295.051 3.148 90.501
2081,4,mpu9250,294.212 3.104 90.641
2081,3,bmp280,20.770000 100406.625000
2101,4,mpu9250,293.415 3.039 90.713
2121,3,bmp280,20.770000 100406.625000
2141,4,mpu9250,292.703 2.937 90.753
2161,4,mpu9250,292.069 2.818 90.757
2191,4,mpu9250,291.425 2.749 90.797
2201,3,bmp280,20.770000 100406.625000
2221,4,mpu9250,290.905 2.662 90.836
2241,3,bmp280,20.770000 100406.625000
2241,4,mpu9250,290.389 2.550 90.801
2271,4,mpu9250,289.975 2.432 90.724
2271,3,bmp280,20.770000 100406.625000
2301,4,mpu9250,289.565 2.375 90.717
2311,3,bmp280,20.779999 100407.382812
2331,4,mpu9250,289.220 2.302 90.744
2351,3,bmp280,20.779999 100407.382812
2361,4,mpu9250,288.892 2.240 90.734
2381,4,mpu9250,288.641 2.119 90.667
2411,4,mpu9250,288.393 2.057 90.660
2421,3,bmp280,20.779999 100407.382812
2441,4,mpu9250,288.228 1.962 90.658
2461,3,bmp280,20.779999 100407.382812
2471,4,mpu9250,288.067 1.898 90.628
2491,4,mpu9250,287.835 1.860 90.621
2501,3,bmp280,20.779999 100407.382812
2541,3,bmp280,20.779999 100407.382812
2541,4,mpu9250,287.694 1.830 90.638
2571,4,mpu9250,287.517 1.804 90.631
2571,3,bmp280,20.779999 100407.382812
2601,4,mpu9250,287.352 1.796 90.598
