988,4,mpu9250,359.848 -0.065 0.554
1030,4,mpu9250,359.211 0.419 6.151
1070,4,mpu9250,358.444 1.153 12.106
1110,4,mpu9250,356.884 2.297 16.454
1150,4,mpu9250,356.216 3.727 20.311
1190,4,mpu9250,356.481 5.004 24.936
1230,4,mpu9250,356.875 6.300 30.163
1270,4,mpu9250,356.462 7.205 34.834
1310,4,mpu9250,356.857 8.305 38.853
1350,4,mpu9250,358.161 9.720 43.463
1390,4,mpu9250,358.961 11.668 48.691
1430,4,mpu9250,358.713 13.869 52.854
1470,4,mpu9250,359.927 15.887 54.882
1510,4,mpu9250,0.888 15.690 56.940
1550,4,mpu9250,1.472 13.749 58.610
1590,4,mpu9250,2.097 10.591 61.022
1630,4,mpu9250,2.281 9.600 65.275
1670,4,mpu9250,2.291 11.316 69.582
1710,4,mpu9250,2.740 12.685 71.991
1750,4,mpu9250,2.502 11.957 73.961
1790,4,mpu9250,1.508 10.016 76.743
1830,4,mpu9250,0.144 8.047 79.121
1870,4,mpu9250,358.535 7.479 80.328
1910,4,mpu9250,356.632 6.724 80.921
1950,4,mpu9250,354.232 4.146 81.782
1990,4,mpu9250,352.093 5.674 83.447
2030,4,mpu9250,352.013 10.142 85.384
2070,4,mpu9250,352.885 13.353 87.276
2110,4,mpu9250,353.746 16.614 88.635
2150,4,mpu9250,354.173 20.053 89.065
2190,4,mpu9250,352.589 20.185 88.354
2230,4,mpu9250,350.218 17.229 85.461
2270,4,mpu9250,348.390 12.831 80.506
2310,4,mpu9250,347.043 13.691 78.904
2350,4,mpu9250,349.465 14.618 83.876
2390,4,mpu9250,349.433 12.835 85.768
2430,4,mpu9250,347.100 13.262 85.946
2470,4,mpu9250,345.385 14.314 86.546
2510,4,mpu9250,343.032 14.732 84.289
2550,4,mpu9250,342.142 12.926 81.219
2590,4,mpu9250,343.653 12.956 81.105
2630,4,mpu9250,346.523 14.097 83.342
2670,4,mpu9250,347.110 15.285 85.007
2710,4,mpu9250,348.532 17.070 87.170
2750,4,mpu9250,348.330 17.328 86.425
2790,4,mpu9250,347.525 16.907 84.750
2830,4,mpu9250,348.769 22.032 86.174
2870,4,mpu9250,350.711 26.281 89.623
2910,4,mpu9250,349.067 25.270 88.858
2950,4,mpu9250,348.924 21.966 85.730
2990,4,mpu9250,348.705 17.442 83.403
3030,4,mpu9250,349.823 15.734 84.245
3070,4,mpu9250,351.933 15.894 86.483
3110,4,mpu9250,353.344 13.837 85.556
3150,4,mpu9250,354.659 11.873 84.235
3190,4,mpu9250,355.689 7.384 83.990
3230,4,mpu9250,356.323 9.192 80.976
3270,4,mpu9250,358.578 11.167 82.561
3310,4,mpu9250,0.338 10.729 83.842
3350,4,mpu9250,1.952 10.993 83.917
3390,4,mpu9250,3.059 12.872 85.440
3430,4,mpu9250,4.442 13.502 86.594
3470,4,mpu9250,5.828 12.292 87.189
3510,4,mpu9250,7.133 13.331 89.319
3550,4,mpu9250,7.829 14.463 92.659
