986,4,mpu9250,359.871 0.290 0.429
1026,4,mpu9250,359.402 1.523 4.619
1066,4,mpu9250,359.095 3.116 8.642
1106,4,mpu9250,359.072 6.202 11.439
1146,4,mpu9250,359.161 8.005 14.137
1186,4,mpu9250,358.909 8.226 17.120
1226,4,mpu9250,359.447 9.574 19.748
1266,4,mpu9250,0.044 10.047 23.012
1306,4,mpu9250,359.212 9.084 26.777
1346,4,mpu9250,356.950 5.942 31.685
1386,4,mpu9250,354.091 3.602 37.231
1426,4,mpu9250,353.976 3.688 43.248
1466,4,mpu9250,356.733 5.060 50.439
1506,4,mpu9250,357.478 8.441 55.403
1546,4,mpu9250,358.603 11.905 57.364
1586,4,mpu9250,0.279 13.679 60.897
1626,4,mpu9250,2.447 13.734 65.123
1666,4,mpu9250,4.286 13.715 68.644
1706,4,mpu9250,5.776 12.479 71.114
1746,4,mpu9250,6.759 11.666 71.945
1786,4,mpu9250,5.314 12.134 71.639
1826,4,mpu9250,1.534 11.532 73.650
1866,4,mpu9250,359.782 10.752 79.388
1906,4,mpu9250,2.419 9.452 86.067
1946,4,mpu9250,3.062 4.125 89.133
1986,4,mpu9250,0.668 3.318 94.455
2026,4,mpu9250,0.561 5.330 96.399
2066,4,mpu9250,1.378 6.356 93.502
2106,4,mpu9250,1.383 7.685 91.880
2146,4,mpu9250,2.835 7.252 92.268
2186,4,mpu9250,4.814 3.104 90.876
2226,4,mpu9250,5.299 -0.661 87.066
2266,4,mpu9250,3.350 -0.971 87.592
2306,4,mpu9250,1.815 2.030 90.641
2346,4,mpu9250,0.991 5.659 92.212
2386,4,mpu9250,1.288 8.312 92.239
2426,4,mpu9250,1.633 9.366 90.552
2466,4,mpu9250,2.442 7.354 88.420
2506,4,mpu9250,3.032 5.306 90.618
2546,4,mpu9250,3.751 6.753 92.899
2586,4,mpu9250,3.805 8.832 93.011
2626,4,mpu9250,3.189 12.200 92.289
2666,4,mpu9250,2.022 14.973 92.750
2706,4,mpu9250,1.164 17.157 93.466
2746,4,mpu9250,0.617 18.624 92.989
2786,4,mpu9250,0.163 19.642 91.802
2826,4,mpu9250,1.033 18.913 90.916
2866,4,mpu9250,1.052 18.017 90.279
2906,4,mpu9250,1.218 18.588 90.945
2946,4,mpu9250,1.641 18.900 91.809
2986,4,mpu9250,3.422 18.251 91.203
3026,4,mpu9250,4.150 16.074 86.448
3066,4,mpu9250,3.878 16.584 84.996
3106,4,mpu9250,3.383 18.639 86.192
3146,4,mpu9250,3.788 20.708 87.543
3186,4,mpu9250,5.065 21.600 88.963
3226,4,mpu9250,7.078 20.258 89.327
3266,4,mpu9250,8.055 19.698 89.458
3306,4,mpu9250,8.924 20.247 90.517
3346,4,mpu9250,10.188 20.290 90.972
3386,4,mpu9250,10.695 20.070 88.509
3426,4,mpu9250,11.207 20.531 87.948
3466,4,mpu9250,12.300 16.991 88.452
3506,4,mpu9250,13.059 13.444 88.960
3546,4,mpu9250,13.471 13.241 89.284
3586,4,mpu9250,14.300 12.751 87.736
3626,4,mpu9250,15.253 10.625 85.975
3666,4,mpu9250,16.035 7.925 85.205
3706,4,mpu9250,13.479 6.108 85.578
3746,4,mpu9250,10.691 4.055 87.934
3786,4,mpu9250,10.569 5.894 89.195
3826,4,mpu9250,9.562 9.339 87.815
3866,4,mpu9250,9.680 6.903 89.131
3906,4,mpu9250,9.366 4.851 88.778
3946,4,mpu9250,8.667 6.077 88.201
3986,4,mpu9250,8.311 7.680 89.071
4026,4,mpu9250,8.349 9.801 90.103
4066,4,mpu9250,8.494 9.688 91.683
4106,4,mpu9250,8.766 7.723 92.773
4146,4,mpu9250,9.308 7.923 91.159
4186,4,mpu9250,9.620 8.375 88.842
4226,4,mpu9250,9.903 8.801 86.873
4266,4,mpu9250,9.337 10.178 84.219
4306,4,mpu9250,9.486 12.467 84.641
4346,4,mpu9250,10.612 12.757 85.692
4386,4,mpu9250,11.319 15.385 83.439
4426,4,mpu9250,10.808 19.556 80.477
4466,4,mpu9250,11.307 21.511 79.955
4506,4,mpu9250,11.992 22.991 79.000
4546,4,mpu9250,12.641 23.414 79.686
4586,4,mpu9250,13.658 24.068 79.906
4626,4,mpu9250,13.908 23.195 77.925
4666,4,mpu9250,14.571 22.089 78.577
4706,4,mpu9250,15.755 21.196 80.082
4746,4,mpu9250,16.957 20.244 81.616
4786,4,mpu9250,17.374 18.388 81.547
4826,4,mpu9250,17.211 18.444 82.145
4866,4,mpu9250,17.505 18.945 83.512
4906,4,mpu9250,17.807 18.789 84.003
4946,4,mpu9250,17.830 18.636 83.547
4986,4,mpu9250,18.144 18.048 83.521
5026,4,mpu9250,18.668 18.365 83.535
5066,4,mpu9250,19.216 17.850 83.222
